Publisher,Author,Grade Level,Lesson No.,Section Title,Subsection,Label,Conversation ID,Speech type,Turn No.,Speaker,Script,Word Count,Position_A,Function_A,Position_B,Function_B,Consistency,Agreement,corpus
Cheonjae,Jo,Common English 2,1,Communicate,Listen and Speak,A2,SJ_C2_L1_CM_LS_01,Dialogue,4,B, All right. Let's take the subway. Don't forget to set your alarm because we shouldn't be late.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,1,B," Mom, we're going to Gyeongju next weekend, right?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,2,W," Yes, we are. Let's set our travel schedule.",,,,,,,,textbook
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,3,B, We've decided to go to Bulguksa for the first day. Where should we go for the second day?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,4,W," I have two suggestions in mind. Which do you prefer, visiting an amusement park to go on rides or visiting a museum to learn about the history of the Silla period?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,5,B, I prefer an amusement park to a museum. I'd love to ride a thrilling roller coaster.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,6,W," Sure. Then, let's go to the amusement park. Don't forget to reserve tickets online. It's cheaper that way.",,,,,,,,textbook
Cheonjae,Jo,Common English 2,1,Wrap Up ,A,A2,SJ_C2_L1_WU_QA_01,Dialogue,7,B, I won't. I can't wait for the trip!,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_01,Dialogue,1,B, What do you think of this painting by Matisse?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_01,Dialogue,2,G, His use of color is truly unique.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_01,Dialogue,3,B, Yeah. That's why this portrait is so special.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_01,Dialogue,4,G, I agree. Matisse is quite different from other artists.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_02,Dialogue,1,G, Have you heard that this sculpture was renamed? ,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_02,Dialogue,2,B," No, I haven't. Can you tell me about it?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_02,Dialogue,3,G," Before it was called The Thinker, it was initially named The Poet. ",,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Get Ready,A2,SJ_C2_L2_CM_GR_02,Dialogue,4,B, The Thinker sounds more appropriate. Look. He is thinking with his hand on his chin.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,1,B, That was the best musical performance of Romeo and Juliet I have ever seen.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,2,G, I agree. The actors and actresses were great.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,3,B, What do you think of the actress who played Juliet?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,4,G, Her feelings and acting in the last scene were amazing.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,5,B, Right? I've been a big fan of hers since I saw her perform in the musical Cats.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,6,G," Was she in that musical, too?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,7,B, Yes. She played the youngest cat there.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_01,Dialogue,8,G, I'd love to find out about some other roles she has played in her career.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,1,G," Noah, have you heard of the drip technique?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,2,B, No. What's that?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,3,G, It is a way of painting a picture by pouring or dripping paint over a canvas.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,4,B, Do you mean that painters don't brush paint directly onto the canvas?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,5,G, That's right. Look at this painting. It was created using the drip technique.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,6,B," Wow, it looks so beautiful. Who painted it?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,7,G, It was painted by Jackson Pollock. He is a great painter who used this technique.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Do ,A2,SJ_C2_L2_CM_LD_02,Dialogue,8,B," Oh, I have heard of him before.",,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Speak,A2,SJ_C2_L2_CM_LS_01,Dialogue,1,B, Have you heard of the painting The Scream?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Speak,A2,SJ_C2_L2_CM_LS_01,Dialogue,2,G, Of course. It is one of the most famous paintings in the world.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Speak,A2,SJ_C2_L2_CM_LS_01,Dialogue,3,B, What do you think of the facial expression of the person?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Communicate,Listen and Speak,A2,SJ_C2_L2_CM_LS_01,Dialogue,4,G, I think it reveals the person's anxiety very well.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,1,B," Jenny, have you heard of Marc Chagall?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,2,G, Of course. He is one of the most famous artists in the world.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,3,B, I watched a TV program last week that introduced him and his paintings.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,4,G, What did you think of the paintings?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,5,B, The colors were so beautiful and vivid that I couldn't take my eyes off them.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,6,G, You know what? He is also famous for his book illustrations and stained glass art.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,7,B, Really? I'm curious what they look like.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,8,G," I have a photo book of his art. If you want, I can lend it to you.",,,,,,,,textbook
Cheonjae,Jo,Common English 2,2,Wrap Up ,A,A2,SJ_C2_L2_WU_QA_01,Dialogue,9,B, Thank you.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_01,Dialogue,1,B," Yuna, did you buy new shoes? They are nice!",,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_01,Dialogue,2,G, Thank you. But you know what? These shoes are made of hanji. ,,UI,T4,UI,T4,match,T4,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_01,Dialogue,3,B, Really? It's surprising that such stylish shoes can be made out of traditional Korean paper. ,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_01,Dialogue,4,G, Yeah. They are very pretty.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_02,Dialogue,1,G," Alex, let's go eat dessert now. How about yakgwa?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_02,Dialogue,2,B, Yakgwa? What is it?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_02,Dialogue,3,G, It's a traditional Korean cookie fried in oil and then dipped in honey. ,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Get Ready,A2,SJ_C2_L3_CM_GR_02,Dialogue,4,B, I wonder what it tastes like. ,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,1,B," Yewon, what's that on your desk?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,2,G, It's a birthday gift for my mom.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,3,B, How sweet! What is it wrapped in?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,4,G, It's a traditional Korean wrapping cloth called bojagi.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,5,B," Wow, it's too beautiful to throw away after using it only once.",,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,6,G, You don't have to throw it away because it can be reused for other purposes.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,7,B, What do you mean?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,8,G, You can tie things with bojagi and carry them around. ,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_01,Dialogue,9,B," Wow, it's surprising that wrapping can be reusable. ",,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,1,G," Kevin, what are you doing?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,2,B, I'm looking at a poster for a Korean movie. I really enjoyed it. ,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,3,G, What's the movie about?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,4,B," It's about a naval battle in 1597 between Joseon and Japan. In the battle, 12 Joseon ships defeated 330 Japanese ships.",,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,5,G, That's amazing. I wonder how it was possible. ,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,6,B, There was a great naval leader named Admiral Yi Sunsin. His leadership and strategy led his forces to victory. ,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,7,G," Wow! I want to see the battle scenes in that movie, too. ",,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Do ,A2,SJ_C2_L3_CM_LD_02,Dialogue,8,B, I'm sure you'll be thrilled. They are really impressive.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Speak,A2,SJ_C2_L3_CM_LS_01,Dialogue,1,W, Excuse me. May I help you?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Speak,A2,SJ_C2_L3_CM_LS_01,Dialogue,2,B, Yes. I wonder what this round stone bowl is.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Speak,A2,SJ_C2_L3_CM_LS_01,Dialogue,3,W," Oh, do you mean dolsot? It's used to cook various rice dishes. It keeps the heat for a very long time. ",,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Communicate,Listen and Speak,A2,SJ_C2_L3_CM_LS_01,Dialogue,4,B," Wow, it's surprising that I can enjoy warm food throughout the meal with just this bowl.",,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Wrap Up ,A,A2,SJ_C2_L3_WU_QA_01,Dialogue,1,G," Sam, look at the pattern on this umbrella. Isn't it so pretty?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Wrap Up ,A,A2,SJ_C2_L3_WU_QA_01,Dialogue,2,B," It's not just a pattern, Lily. It's Hangeul, the Korean writing system.",,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Wrap Up ,A,A2,SJ_C2_L3_WU_QA_01,Dialogue,3,G, Really? It's surprising that letters can make such a beautiful design.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Wrap Up ,A,A2,SJ_C2_L3_WU_QA_01,Dialogue,4,B, I heard that Hangeul designs are popular these days.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Wrap Up ,A,A2,SJ_C2_L3_WU_QA_01,Dialogue,5,G, I can see why. I wonder if these letters on this umbrella mean anything. ,,,,,,,,textbook
Cheonjae,Jo,Common English 2,3,Wrap Up ,A,A2,SJ_C2_L3_WU_QA_01,Dialogue,6,B, I'll look them up with my translation app.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_01,Dialogue,1,G," Josh, have you thought about what our future society will be like?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_01,Dialogue,2,B, Yes. I think we'll use flying cars as transportation in the future.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_01,Dialogue,3,G, Flying cars? Do you think that can really happen?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_01,Dialogue,4,B, It is certain that future technology will enable cars to fly.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_02,Dialogue,1,B," Amy, are you good at swimming?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_02,Dialogue,2,G, Sure. I like swimming a lot. But I wish I could swim longer distances.,,UI,T1,UI,T1,match,T1,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_02,Dialogue,3,B, Guess what! I found a great invention for people like you. Look. It's an underwater vehicle.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Get Ready,A2,SJ_C2_L4_CM_GR_02,Dialogue,4,G, That looks cool. I want to ride one.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,1,G," Tom, what are you doing?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,2,B," Hi, Sophie. I'm getting ready to shoot a video of our school. ",,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,3,G, How can you do that? You don't seem to have a camera with you. ,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,4,B," No, I don't. But I have this. ",,UI,T2,UI,T2,match,T2,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,5,G," A drone? Wow, you're going to shoot a video from the sky, right?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,6,B, Yes. The wide view of the school will be fantastic. ,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,7,G, But it's a little windy here. Are you good at flying drones?,,TI,I1,TI,T1,mismatch,T1,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,8,B, Yes. I have tried many times.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,9,G, I'd love to see you do it.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Do ,A2,SJ_C2_L4_CM_LD_02,Dialogue,10,B, Sure. I'll show you.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Speak,A2,SJ_C2_L4_CM_LS_01,Dialogue,1,B," Cathy, a robot soccer league will be held at the school science fair next month.",,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Speak,A2,SJ_C2_L4_CM_LS_01,Dialogue,2,G, Yeah. I've already signed up for it.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Speak,A2,SJ_C2_L4_CM_LS_01,Dialogue,3,B, Really? Are you good at controlling robots?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Speak,A2,SJ_C2_L4_CM_LS_01,Dialogue,4,G, I've been practicing every day. I look forward to competing against good players.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Communicate,Listen and Speak,A2,SJ_C2_L4_CM_LS_01,Dialogue,5,B," I see. Well, it is certain that you are going to see a lot of good players there.",,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,1,G," Mike, how's your preparation for the presentation going?",,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,2,B, I need some help with the slides. Are you good at designing slides?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,3,G, Sure. Is the title Global Positioning System?,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,4,B," Yes, it is.",,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,5,G, Why don't you put the title with an image of a car in the center? It's certain that cars use GPS the most.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,6,B, Great. I want to show that GPS originated from space technology.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,7,G," Hmm. Then, I think the top of the background should be black with a spacecraft.",,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,8,B, Nice. I want to put an image of the Earth at the bottom of the background.,,,,,,,,textbook
Cheonjae,Jo,Common English 2,4,Wrap Up ,A,A2,SJ_C2_L4_WU_QA_01,Dialogue,9,G, That's a good idea.,,,,,,,,textbook
Cheonjae,Jo,Common English 1,1,Communicate,Get Ready,A1,SJ_C1_L1_CM_GR_01,Dialogue,1,B," Julia, is something bothering you?",,,,,,,,textbook
Cheonjae,Jo,Common English 1,1,Communicate,Get Ready,A1,SJ_C1_L1_CM_GR_01,Dialogue,2,G, I'm a little nervous about making a speech in front of the class. ,,,,,,,,textbook
Cheonjae,Jo,Common English 1,1,Communicate,Get Ready,A1,SJ_C1_L1_CM_GR_01,Dialogue,3,B, Why don't you practice in front of me? I can give you some comments. ,,,,,,,,textbook
Cheonjae,Jo,Common English 1,1,Communicate,Get Ready,A1,SJ_C1_L1_CM_GR_01,Dialogue,4,G, That would be a great help. Thanks!,,,,,,,,textbook
Cheonjae,Jo,Common English 1,1,Communicate,Get Ready,A1,SJ_C1_L1_CM_GR_02,Dialogue,1,G," Hey, Minjun. What are you doing?",,,,,,,,textbook
